source,title,link,location,desc
bizbuysell,Medical office Nassau County,/Business-Opportunity/Medical-office-Nassau-County/655977/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,"Nassau, NY","
                                        Working 20 hrs/wk, in 3 days, does $400K. Wants to stay on as independant contractor for 2 yrs.
                                    "
bizbuysell,Psychotherapy Centers,/Business-Opportunity/Psychotherapy-Centers/649270/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,"New York County, NY","
                                        Two centers a few blocks apart house 11 therapy rooms allowing up to 500 visits/week by social workers and pychologists, no MD, with 80% managed care, 15% private insurance and 5% cash. 16,000 patients/year from Queens, NYC, Brooklyn.
                                    "
bizbuysell,License Home Care Agency,/Business-Opportunity/License-Home-Care-Agency/647390/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,NY,"
                                        Licensed for Queens,Nassau, Suffolk. License CAN BE TRANSFERED. Has 50-1099 aids. Has 20 - 24 hr clients Receivibles 30 days.
                                    "
bizbuysell,Fitness Center,/Business-Opportunity/Fitness-Center/1162684/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,Profitable AllState Insurance Agency in Northern Indianapolis,/Business-Opportunity/Profitable-AllState-Insurance-Agency-in-Northern-Indianapolis/1162655/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,Care Facility,/Business-Opportunity/Care-Facility/1146504/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,Golden Opportunity. Health and Wellness Business,/Business-Opportunity/Golden-Opportunity-Health-and-Wellness-Business/1162591/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,Dallas Home Health Agency $250k,/Business-Opportunity/Dallas-Home-Health-Agency-250k/1162512/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,Growing Pharmacy on Prime Corner  - 26637,/Business-Opportunity/Growing-Pharmacy-on-Prime-Corner-26637/1162485/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,National Franchise Fitness Center Lake Stevens WA,/Business-Opportunity/National-Franchise-Fitness-Center-Lake-Stevens-WA/1162406/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,Diagnostic Medical Business KS2517-DS,/Business-Opportunity/Diagnostic-Medical-Business-KS2517-DS/1162324/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,Dental Practice for Sale,/Business-Opportunity/Dental-Practice-for-Sale/1146279/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,PHYSICAL THERAPY PRACTICE,/Business-Opportunity/PHYSICAL-THERAPY-PRACTICE/1162222/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjglMmY=,,
bizbuysell,Northern New Jersey Therapeutic Massage Franchise,/Business-Opportunity/Northern-New-Jersey-Therapeutic-Massage-Franchise/1162220/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Staten Island Optical Store  - 22981,/Business-Opportunity/Staten-Island-Optical-Store-22981/1162144/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Los Angeles Home Health Care Agency – Glendale Area!,/Business-Opportunity/Los-Angeles-Home-Health-Care-Agency-Glendale-Area/1162133/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Nurse Registry Home Health Company,/Business-Opportunity/Nurse-Registry-Home-Health-Company/1162022/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Medical and Aesthetic Electronics Company,/Business-Opportunity/Medical-and-Aesthetic-Electronics-Company/1161964/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Grab This Award Winning Tanning Salon In Time For Peak Season,/Business-Opportunity/Grab-This-Award-Winning-Tanning-Salon-In-Time-For-Peak-Season/1159257/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Medical Equipment-Personal Mobility Products For Sale,/Business-Opportunity/Medical-Equipment-Personal-Mobility-Products-For-Sale/1067139/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Orlando- Rapid Growth Senior Care Business (Medical and Non-Medical),/Business-Opportunity/Orlando-Rapid-Growth-Senior-Care-Business-Medical-and-Non-Medical/1161865/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,High Profit Medical Transportation Business- New Orleans,/Business-Opportunity/High-Profit-Medical-Transportation-Business-New-Orleans/1161829/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Franchise Shoe Store/Custom Orthhotics,/Business-Opportunity/Franchise-Shoe-Store-Custom-Orthhotics/1161815/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Profitable Fitness Training Business and Model,/Business-Opportunity/Profitable-Fitness-Training-Business-and-Model/1161794/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Therapeutic Spa/Skin Care & Massage,/Business-Opportunity/Therapeutic-Spa-Skin-Care-and-Massage/1161778/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Ambulatory Surgery Center Practice KS2549-SW,/Business-Opportunity/Ambulatory-Surgery-Center-Practice-KS2549-SW/1161777/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Brand New California Hospice!!,/Business-Opportunity/Brand-New-California-Hospice/1161754/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,"Wealth, Health and Service Opportunity (2037)",/Business-Opportunity/Wealth-Health-and-Service-Opportunity-2037/1161723/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Home Health Agency Business For Sale,/Business-Opportunity/Home-Health-Agency-Business-For-Sale/1161618/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Non-Medical Home Care Franchise 6 figure profits,/Business-Opportunity/Non-Medical-Home-Care-Franchise-6-figure-profits/1124341/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Profitable Pain Clinic,/Business-Opportunity/Profitable-Pain-Clinic/1161516/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Breast Thermography Business,/Business-Opportunity/Breast-Thermography-Business/1161486/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Colon Hydrotherapy Business,/Business-Opportunity/Colon-Hydrotherapy-Business/1161485/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Exceptional Senior Care Placement Agency,/Business-Opportunity/Exceptional-Senior-Care-Placement-Agency/1161484/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Hempstead Senior Care Business (Medical & non-Medical),/Business-Opportunity/Hempstead-Senior-Care-Business-Medical-and-non-Medical/1161477/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,Semi Absentee Chiropractic Offices,/Business-Opportunity/Semi-Absentee-Chiropractic-Offices/1161466/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
bizbuysell,"""National Leader"" Senior Care Business- Medical / Non-Medical",/Business-Opportunity/National-Leader-Senior-Care-Business-Medical-Non-Medical/1161456/?d=/wEFKCUyZmhlYWx0aC1jYXJlLWNvbXBhbmllcy1mb3Itc2FsZSUyZjklMmY=,,
